text,label
akciğerdeki dev kistlerin rezeksiyonu için hastayı acil torasik cerrahiye hazırlayın.,talimat
"dudak kenarlarındaki angular şelit, hastadaki fungal enfeksiyonun yayılımını gösterir.",açıklama
lakrimal bez fonksiyonlarını değerlendirmek için acilen schirmer testi yapın.,talimat
eklem ağrılarını ve halsizliği kontrol altına almak için hidroksiklorokin başlanmalı.,talimat
çöl gibi bir ağızla konuşmaya çalışmak eminim oldukça zorlayıcı bir deneyimdir.,açıklama
"hemoglobin seviyesi 7ye düştü, hastaya acilen tam kan transfüzyonu yapılması gerekiyor.",talimat
"kist rüptürü sonrası gelişen tansiyon pnömotoraks, mediastinal kaymaya neden olmuş.",açıklama
"sjogren sendromu sadece göz kuruluğu değildir, tüm mukozal yüzeyleri yok eden bir savaştır.",açıklama
"aktif vaskülit varlığı, antikoagülan tedavinin dozajının artırılmasını gerektiriyor.",açıklama
"hastanın parsiyel oksijen basıncı düşük, nazal kanül ile %100 oksijen desteğine devam edin.",talimat
"idrar phını ve anyon açığını tekrar ölçün, böbrek asidozunun derecesini görmeliyim.",talimat
"tedaviye yanıt aldık, hastanın hayati fonksiyonları stabilize oldu ve kistleri temizlendi.",açıklama
"37 yaşında erkek hasta, tekrarlayan blackout bilinç kaybı şikayetiyle geldi.",açıklama
eeg ve ct taramaları temiz çıkmış; adama tekila yerine viski içmesini söyleyin.,açıklama
"kısa süreli hafıza kaybı, evindeki bir toksine maruz kalmasından kaynaklanıyor olabilir.",hipotez
küçük inmeler mini strokes hafıza kaybına ve bayılmalara yol açabilir.,hipotez
"kavernöz sinüs trombozu, absans nöbetlerine ve bellek yitimine neden olabilir.",hipotez
belki de sadece aşırı doz kafein aldı; mutfağında beş tane kahve makinesi var.,hipotez
"belirli küf türlerine maruz kalmak hafıza kaybı yapar, evden küf örneği almalıyız.",talimat
"gündüz vakti uyuyakalıyor ve uyurgezerlik yapıyor; bu bir teşhis değil, semptomdur.",açıklama
"narkolepsi ihtimali var, genetik geçmişini veya çevresel tetikleyicileri incelemeliyiz.",hipotez
gebenin bileğinde dantel desenli bir döküntü var ve eklem ağrısı çekiyor.,açıklama
kan değerleri normal çıktı; bu sadece gebeliğe bağlı basit bir ısı döküntüsü olabilir.,açıklama
"gebenin uyuşturucu geçmişi var, tam bir fetal çalışma ve bağışıklık testi istiyorum.",talimat
hasta uykusunda kokain satın alıyor; narkolepsinin ve uyurgezerliğin sebebi bu olabilir.,açıklama
kokainin içine karıştırılan yabancı maddeler hafıza kaybını tetikliyor olabilir.,hipotez
ultrasonda pulmoner hipoplazi görülüyor; bebeğin akciğerleri yeterince gelişmemiş.,açıklama
"erken doğumu engellemek için magnezyum, akciğerleri geliştirmek için steroid verin.",talimat
kokain süt tozuyla karıştırılmış; eğer laktoz intoleransı varsa tepki vermiş olabilir.,açıklama
"gebede evre iki plasenta dekolmanı var, çok fazla kan kaybediyor, acil müdahale lazım.",açıklama
bebeği hemen sezaryenle almalısın; anneye kan verebilirsin ama fetüse akciğer veremezsin.,talimat
"vücudumda kesik yok ama göğsümden resmen kan terliyorum, bu ne anlama geliyor?",açıklama
adam gözeneklerinden kan fışkırtıyor; bu sistemik bir felaketin işaretidir.,açıklama
"hemorajik bir virüs mü? beyaz kan hücresi sayımı normal, yani enfeksiyon değil.",açıklama
"bu bir lösemi tablosu olabilir, kesinleştirmek için kemik iliği biyopsisi yapmalıyız.",hipotez
"kimyasal panel son evre böbrek yetmezliğini doğruluyor, diyaliz için tansiyonu çok düşük.",açıklama
her delikten kan fışkırdığına göre bu bir vaskülit vakası; acilen anjiyo yapın.,talimat
"hastanın böbrek nakline ihtiyacı var, tek donör adayı 12 yaşındaki kızı samantha.",hipotez
"abdominal kaviteye giriyorum, bebeğin başı göründü, aspirasyon yapın.",açıklama
bebeğin apgar skoru on üzerinden dokuz; akciğerleri kendi başına nefes alabiliyor.,açıklama
"babanın böbreğini kıza nakledemezsiniz; kız da uyurgezer, yani aynı hastalığa sahip.",açıklama
kız da kan terlemeye başladı; bu ortak bir toksin veya genetik bir bozukluk demek.,açıklama
"bu ikisi zevk alamıyor; dopamin reseptörleri tamamen körelmiş, bu anhedoni işaretidir.",açıklama
belki de sadece depresyondalar; annesi ölmüş ve babası ölmek üzere olan her çocuk mutsuzdur.,hipotez
"hastalığınız ailevi akdeniz ateşi fmf; anhedoni, nöbet ve böbrek yetmezliğine yol açar.",açıklama
fmf akdeniz kökenli insanlarda görülür; laktoz intoleransı ve kanlı terleme bu evrede normaldir.,açıklama
tedaviye hemen kolşisin ve melphalan ile başlayın; eğer fmf değilse ilaç onu öldürür.,talimat
tedaviye yanıt verdiler; jerrynin kanlı terlemesi durdu ve böbrek değerleri düzeliyor.,açıklama
bebek çok sağlıklı; biyolojik annesinin meth kullanımı ona kalıcı bir zarar vermemiş.,açıklama
"dopamin reseptörleri kapalı olan birinin kokain içmesi, hissetmek için verilen bir çabadır.",açıklama
"kendi huntington riskim varken, bu hastaların kaderini izlemek oldukça ağır geliyor.",açıklama
stres fmf semptomlarını tetikler; babasının ölme ihtimali kızın hastalığını uyandırdı.,hipotez
damar iltihabı vaskülit böbreklerin süzme kapasitesini tamamen ortadan kaldırmış.,açıklama
kanın ph dengesi bozulmuş; bu durum asidoza ve organ yetmezliğine zemin hazırlıyor.,açıklama
anhedoni sadece mutsuzluk değildir; fiziksel olarak zevk alma yetisinin kaybıdır.,açıklama
fmf nöbetleri epilepsi ile karıştırılabilir ancak kökeni inflamatuar bir süreçtir.,açıklama
kolşisin tedavisi fmf ataklarının sıklığını ve şiddetini azaltmak için altın standarttır.,talimat
"uzun süreli fmf, amiloidoz birikimine ve geri dönüşümsüz böbrek hasarına yol açar.",açıklama
mutluluk hormonu olmayan bir evde kahve makineleri sadece birer süstür.,açıklama
jerrynin durumu stabil olduğu için artık samanthadan nakil yapılmasına gerek kalmadı.,açıklama
teşhis kesinleşti; genetik mirasları onları hem hissizleştirmiş hem de ölüme yaklaştırmış.,açıklama
35 yaşında erkek hasta; son iki günde üç şiddetli nöbet ve ezici baş ağrısı yaşamış.,açıklama
"kanama, pıhtı, tümör veya enfeksiyon olabilir; adamın dev kafasını bir ctye sokun.",talimat
hasta ağır bir agorafobik; dış dünyadan korktuğu için onu hastaneye getiremiyoruz.,açıklama
agorafobi bir semptom mu yoksa yedi yıl önceki vurulma olayından kalan bir travma mı?,hipotez
hastaneye gelmediği için sadece taşınabilir x-ray ve sonogram cihazlarını kullanabiliriz.,açıklama
suni bir nöbet tetikleyip eeg ile elektriksel odak noktasına bakarak anomaliyi görebiliriz.,talimat
"evinde uyuşturucu, alkol veya kurşunlu boya yok; yaşam alanı tamamen izole ve temiz.",açıklama
dışarı çıkma korkusu kan basıncını yükseltip nöbeti tetikleyebilir; korkusunu ona karşı kullanın.,hipotez
midem beni öldürüyor; dışarı çıkma düşüncesi bile fiziksel bir acı veriyor.,açıklama
"sonogramda ince bağırsakta kısmi bir tıkanıklık görüyoruz, ağrının sebebi bu olabilir.",açıklama
"kolonunuz dışkıyla dolmuş; hiçbir şey dışarı çıkmıyor, bu yüzden ağrı gittikçe artacak.",açıklama
crohna bağlı bir apse olabilir ama biyopsi veya mri yapmadan bunu bilemeyiz.,hipotez
bağırsak tıkanıklığı patlarsa tüm vücuduna lağım yayılır; ölümden korkmuyor musun?,açıklama
tıkanıklığı açmak için hastaya laktüloz verin; ameliyattan önce bunu denemeliyiz.,talimat
elindeki bu kaşıntı beni uyutmuyor; zehri dışarı atmak için deriyi kazımalıyım.,açıklama
"bu bir böcek ısırığı değil, kendi tırmaladığın bir yara; sanrısal parazitoz yaşıyorsun.",açıklama
ayaklarında hissizlik var; periferik nöropati antibiyotiklere rağmen kötüleşiyor.,açıklama
mukozada düzleşmiş villuslar ve intestinal atrofi var; bu whipple hastalığı olabilir.,açıklama
"whipple hastalığı için hemen antibiyotik tedavisine başlayın, yanıklar için pansuman yapın.",talimat
"bacaklarım tamamen uyuştu, onları hiç hissetmiyorum; felç mi oluyorum?",açıklama
whipple değilse çölyak olabilir; buğday alerjisi besin emilimini ve sinirleri bozar.,hipotez
adama buğday yedirin ve alerjik reaksiyonu görmek için endoskopi yapın.,talimat
hastanın karın ağrısı morfine hiç yanıt vermiyor; bu çok garip bir durum.,açıklama
dışarı çıktığında ölüyormuş gibi hissediyor; bu tipik bir ptsd ve panik atak tablosu.,açıklama
"morfine yanıt vermeyen karın ağrısı kurşun zehirlenmesi işareti olabilir, kemiğinin arkasına bakın.",talimat
vücudunda kalan kurşun parçaları yıllar sonra kana karışıp sinirleri ve bağırsakları bozmuş.,açıklama
"kurşun parçalarını çıkardık, kanda kalan zehri temizlemek için şelasyon tedavisine başlayın.",talimat
"hastanın nabzı yok, kalbi durdu; hemen cpra başlayın ve avukatı arayın.",açıklama
"kalp ritmi geri geldi ama bradikardik; yani çok yavaş atıyor, kalp pili gerekebilir.",açıklama
kalp atışını sürdürmek için geçici bir harici kalp pili takmak zorundayız.,talimat
amonyak ve çamaşır suyunu karıştırıp klor gazı solumuş olabilir; bu da nöbetleri açıklar.,hipotez
klor gazı hasarı için paranteral steroid ve sodyum bikarbonat tedavisine başlayın.,talimat
"floroskopi olmadan kalbe elektrot yerleştiremem, ventriküler taşikardiye girmesine sebep olabilirim.",açıklama
"kurşun parçaları hipbone arkasında saklanmış, bu yüzden ilk taramalarda gözden kaçmış.",açıklama
karın bölgesindeki bu kitleler lenfoma işareti olabilir mi?,hipotez
house elindeki kaşıntıyı geçirmek için bandaj kullanıyor ama yara gittikçe kötüleşiyor.,açıklama
"house, cuddyyi her düşündüğünde kaşıntın artıyor; bu fiziksel değil, psikolojik bir tepki.",açıklama
"ameliyat başarılı geçti, kurşun fragmanlarını aldık ve bağırsak yolunu açtık.",açıklama
"bağırsaklarınızdaki gaz birikmesi ameliyat sırasında alev alabilir, çok osurmamaya çalışın.",açıklama
"nefes alamıyorum, akciğerlerim yanıyor gibi hissediyorum.",açıklama
enfeksiyon riskine karşı hastayı geniş spektrumlu antibiyotiklerle izlemeliyiz.,talimat
hastayı stabilize etmek için serum fizyolojik saline takviyesine devam ediyoruz.,talimat
dış dünyadan korkan biri için hastane tavanları oldukça sıkıcı bir manzara olmalı.,açıklama
"şelasyon tedavisi sonrası bacaklarındaki uyuşukluk azalmaya başladı, sinir iletimi düzeliyor.",açıklama
gizli kurşun parçaları vücudunuzu yavaşça zehirleyen sessiz katillerdir.,açıklama
ameliyat sırasındaki ufak parlamadan kaynaklanan doku yanıkları hızla iyileşiyor.,açıklama
kendi hastalığımla yüzleşmek için bu agorafobik adamın izolasyonundan ders çıkarmalıyım.,açıklama
kurşun seviyeleri düşene kadar şelasyon ajanlarını her sekiz saatte bir uygulayın.,talimat
stewart yedi yıl sonra ilk kez kapısının kolunu tutup dışarı çıkmaya cesaret etti.,açıklama
bazı kafesleri biz kendimiz yaratırız ve onlardan kurtulmak en zor ameliyattır.,açıklama
görsel ve işitsel işlem bozukluğu ile birlikte nöbet geçirdi,açıklama
laboratuvar sonuçlarında dehidrasyon belirtileri var.,açıklama
bu açıklama hiçbir şeyi değiştirmiyor.,açıklama
"detaylı öykü alın, nörolojik muayene yapın ve beyin mrı isteyin.",talimat
nöbetten önce mide bulantısı veya kusma oldu mu?,soru
emin olmak için mr çekeceğiz.,açıklama
az önce tekrar nöbet geçirdi.,açıklama
şimdi de vertikal nistagmus gelişiyor,açıklama
plazmaferez başlatmamız gerekiyor.,açıklama
ateş ve deliryum bazı hastalıkları dışlar.,açıklama
"belirtiler miller-fisherı dışlıyor, ms daha uygun.",açıklama
"daha hızlı ilerliyor, büyük ihtimalle menenjit.",hipotez
amiloidoz ile de uyumlu olabilir.,hipotez
bu lupus olabilir.,hipotez
interferon tedavisine başlayın.,talimat
mrda neden plak yok?,soru
mr sonucu kesin değildi.,açıklama
lp sonucu menenjit için negatif çıktı.,açıklama
"ms olduğu kesin, interferon başlayın.",talimat
"protein 65, glukoz 70. bu ms, interferon başlayın.",açıklama
"sedimentasyon 95, ana zayıf pozitif.",açıklama
pozitif mi? bu lupus.,hipotez
"zayıf pozitif, lupus değil ms.",hipotez
"ateş düştü, steroid tedavisi işe yarıyor.",açıklama
bacaklarında felç mi var?,soru
antibiyotikler enfeksiyonları kontrol altına alır.,açıklama
bu pankreatit olabilir.,hipotez
"bu bir kan kanseri, waldenstrom olabilir.",hipotez
bu kadar kolay olacağını sanmıyorum.,açıklama
antitoksin henüz etki göstermedi.,açıklama
test sonucu pozitif çıktı.,açıklama
hastada polio var.,açıklama
biyopsi yapılırsa hasta kanayabilir.,açıklama
kemoterapi uygulanıyor.,açıklama
saçları dökülmeye başladı.,açıklama
bu kanser değil.,hipotez
bu radyasyon hastalığı olabilir.,hipotez
plazmaferez tedavisine başlanacak.,açıklama
yüksek doz c vitamini polioyu tedavi edebilir.,açıklama
mide bulantısı azaldı.,açıklama
"yüksek doz selenyum yorgunluk, kusma ve saç dökülmesine neden olur.",açıklama
tedavi şelasyondur.,açıklama
düşük kalsiyum tedaviye bağlı bir yan etkidir.,açıklama
radyasyon hastalığında belirtiler geçici olarak azalabilir.,açıklama
hastada polio yok.,açıklama
hasta yüz rekonstrüksiyon ameliyatı geçirecek.,açıklama
hasta ventriküler fibrilasyona girdi.,talimat
hasta ani kalp durması yaşadı.,açıklama
hastanın kalbi pacing ile çalışıyor.,açıklama
kalp bloğunun nedeni henüz bilinmiyor.,açıklama
hastada infranodal kalp bloğu var.,açıklama
hastada bayılma oldu mu?,soru
yüksek intrakraniyal basınç kalp bloğuna neden olabilir.,hipotez
bu bir enfeksiyon olabilir.,hipotez
freon kalbe zarar vererek kalp problemlerine neden olur.,hipotez
kalp hasarını görmek için nükleer test yapın.,talimat
hastanın baş ağrısı var.,açıklama
hasta parasetamol kullanıyor.,açıklama
bu toksoplazmoz olabilir.,hipotez
toksoplazmoz olsaydı lenf büyümesi görülürdü.,açıklama
sorun intrakraniyal basınç olabilir.,hipotez
kalp bloğunun nedeni aranıyor.,açıklama
ep testi yapılmalı.,talimat
"böbrek fonksiyonları hızla bozuluyor, akut yetmezlik gelişebilir.",tanı
mallory-weiss yırtığı olabilir.,hipotez
üst gastrointestinal kanama olabilir.,hipotez
mide kanseri olabilir.,hipotez
karaciğer yetmezliği varsa tekrar kanama olabilir.,hipotez
hasta kan kustu.,açıklama
bence tekrar düşünmemiz gerekiyor.,açıklama
ep testi yapın.,talimat
kalbe kateter yerleştirilecek.,açıklama
kanama laparoskopi sonrası başladı.,açıklama
mide tümörü olabilir.,hipotez
otoimmün bir hastalık olabilir.,hipotez
mitokondriyal hastalık olabilir.,hipotez
retina dejenerasyonu kontrol edilmeli.,talimat
"hasta jra olabilir, steroid başlanmalı.",açıklama
ctde sağ frontal lobda herniasyon belirtisi var.,açıklama
basınç jra nedeniyle olabilir.,hipotez
hastada şişkin bir kist var.,açıklama
tanı kesinleşmeden tedavi başlanmamalı.,açıklama
beyin ct çekilmeli.,talimat
hasta tekrar kan kusuyor.,açıklama
yanlış kan grubu verilmiş.,tanı
hasta su altında kalp durması yaşadı.,açıklama
hasta suya girer girmez bilincini kaybetti.,açıklama
hastada sistemik inflamasyon bulguları mevcut.,açıklama
grey turner bulgusu tespit edildi.,açıklama
akciğer için mri yapılmalı.,talimat
hasta şiddetli karın ağrısı yaşıyor.,açıklama
dalak ciddi şekilde hasar görmüş.,açıklama
hastaya antibiyotik tedavisi başlandı.,açıklama
hastada tularemi teşhisi kondu.,tanı
şiddetli burun kanaması başladı.,açıklama
kan gazı sonuçları metabolik asidozu gösteriyor.,tanı
altta yatan bir kanser olabilir.,hipotez
böbrekte kanama tespit edildi.,açıklama
karaciğer enzimlerinde belirgin artış mevcut.,açıklama
bize bir şey mi saklıyor?,soru
hafif şişlik böbrek kaynaklı olabilir.,hipotez
hasta tekrar nöbet geçirdi.,açıklama
böbrekler çalışmayı durduruyor.,açıklama
